success,2017-11-30T15:54:14,2017-11-30T15:54:17,21855,1512057254922,1512057257370
success,2017-11-30T15:54:17,2017-11-30T15:54:18,21855,1512057257370,1512057258051
success,2017-11-30T15:54:16,2017-11-30T15:54:19,21894,1512057256871,1512057259800
success,2017-11-30T15:54:17,2017-11-30T15:54:20,21895,1512057257859,1512057260477
success,2017-11-30T15:54:19,2017-11-30T15:54:21,21894,1512057259800,1512057261936
success,2017-11-30T15:54:21,2017-11-30T15:54:22,21903,1512057261883,1512057262559
success,2017-11-30T15:54:21,2017-11-30T15:54:22,21894,1512057261936,1512057262660
success,2017-11-30T15:54:24,2017-11-30T15:54:25,21909,1512057264904,1512057265675
success,2017-11-30T15:54:25,2017-11-30T15:54:26,21912,1512057265912,1512057266624
success,2017-11-30T15:54:24,2017-11-30T15:54:26,21910,1512057264907,1512057266740
success,2017-11-30T15:54:26,2017-11-30T15:54:27,21910,1512057266740,1512057267217
success,2017-11-30T15:54:29,2017-11-30T15:54:30,21919,1512057269933,1512057270662
success,2017-11-30T15:54:28,2017-11-30T15:54:31,21917,1512057268930,1512057271188
success,2017-11-30T15:54:30,2017-11-30T15:54:31,21922,1512057270964,1512057271648
success,2017-11-30T15:54:29,2017-11-30T15:54:31,21920,1512057269941,1512057271894
success,2017-11-30T15:54:31,2017-11-30T15:54:32,21917,1512057271188,1512057272285
success,2017-11-30T15:54:31,2017-11-30T15:54:32,21923,1512057271949,1512057272575
success,2017-11-30T15:54:32,2017-11-30T15:54:33,21925,1512057272955,1512057273588
success,2017-11-30T15:54:33,2017-11-30T15:54:37,21927,1512057273973,1512057277649
success,2017-11-30T15:54:33,2017-11-30T15:54:37,21928,1512057273981,1512057277854
success,2017-11-30T15:54:35,2017-11-30T15:54:39,21931,1512057275982,1512057279417
success,2017-11-30T15:54:36,2017-11-30T15:54:39,21933,1512057276986,1512057279973
success,2017-11-30T15:54:36,2017-11-30T15:54:40,21934,1512057276997,1512057280114
success,2017-11-30T15:54:37,2017-11-30T15:54:40,21927,1512057277649,1512057280473
success,2017-11-30T15:54:37,2017-11-30T15:54:41,21936,1512057278002,1512057281052
success,2017-11-30T15:54:39,2017-11-30T15:54:41,21931,1512057279417,1512057281785
success,2017-11-30T15:54:37,2017-11-30T15:54:42,21928,1512057277854,1512057282149
success,2017-11-30T15:54:37,2017-11-30T15:54:42,21935,1512057277991,1512057282806
success,2017-11-30T15:54:42,2017-11-30T15:54:44,21928,1512057282149,1512057284159
success,2017-11-30T15:54:43,2017-11-30T15:54:44,21946,1512057283061,1512057284818
success,2017-11-30T15:54:39,2017-11-30T15:54:44,21933,1512057279974,1512057284910
success,2017-11-30T15:54:43,2017-11-30T15:54:45,21946,1512057283061,1512057285413
success,2017-11-30T15:54:44,2017-11-30T15:54:45,21933,1512057284911,1512057285703
